timestamp,event_type,detail,text
2026-05-08T23:19:18.786476+00:00,led_color,sample=9870,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.792871+00:00,led_color,sample=9880,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.812541+00:00,led_color,sample=9890,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.820200+00:00,led_color,sample=9900,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.839085+00:00,led_color,sample=9910,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.845606+00:00,led_color,sample=9920,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.851822+00:00,led_color,sample=9930,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.857732+00:00,led_color,sample=9940,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.864471+00:00,led_color,sample=9950,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.873052+00:00,led_color,sample=9960,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.879180+00:00,led_color,sample=9970,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.888317+00:00,led_color,sample=9980,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.895090+00:00,led_color,sample=9990,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.928627+00:00,led_color,sample=10000,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.952543+00:00,led_color,sample=10010,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.959511+00:00,led_color,sample=10020,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.966920+00:00,led_color,sample=10030,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.978271+00:00,led_color,sample=10040,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:18.994460+00:00,led_color,sample=10050,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.025948+00:00,led_color,sample=10060,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.032478+00:00,led_color,sample=10070,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.061516+00:00,led_color,sample=10080,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.067861+00:00,led_color,sample=10090,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.089433+00:00,led_color,sample=10100,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.096457+00:00,led_color,sample=10110,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.104640+00:00,led_color,sample=10120,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.112143+00:00,led_color,sample=10130,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.169819+00:00,led_color,sample=10140,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.181680+00:00,led_color,sample=10150,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.188042+00:00,led_color,sample=10160,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.195844+00:00,led_color,sample=10170,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.201893+00:00,led_color,sample=10180,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.214361+00:00,led_color,sample=10190,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.243498+00:00,led_color,sample=10200,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.250177+00:00,led_color,sample=10210,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.256576+00:00,led_color,sample=10220,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.262557+00:00,led_color,sample=10230,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.268663+00:00,led_color,sample=10240,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.274496+00:00,led_color,sample=10250,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.280693+00:00,led_color,sample=10260,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.286548+00:00,led_color,sample=10270,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.292617+00:00,led_color,sample=10280,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.298438+00:00,led_color,sample=10290,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.304279+00:00,led_color,sample=10300,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.310198+00:00,led_color,sample=10310,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.316206+00:00,led_color,sample=10320,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.322538+00:00,led_color,sample=10330,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.328502+00:00,led_color,sample=10340,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.348879+00:00,led_color,sample=10350,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.370525+00:00,led_color,sample=10360,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.376713+00:00,led_color,sample=10370,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.400081+00:00,led_color,sample=10380,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.406292+00:00,led_color,sample=10390,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.413118+00:00,led_color,sample=10400,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.419187+00:00,led_color,sample=10410,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.466188+00:00,led_color,sample=10420,"r=1.000,g=1.000,b=0.000,a=1.000"
2026-05-08T23:19:19.468468+00:00,qbot_led_color,sample=130,"0.000,0.000,1.000"
